0,-0.00054087,0.093175,0.096109,0.048365,0.02059,0.056671,0.036279,-0.092563,-0.0066806,0.018089,0.032041,-0.030534,0.16395,0.033079,0.011292,0.064679,0.070034,0.021429,0.067827,0.061035,0.13683,-0.022493,0.0049538,-0.00065159,0.0043233,0.046736,-0.017186,0.12953,-0.032445,0.059257,-0.019697,-0.060663,0.019415,-0.075869,0.10963,0.04488,-0.012093,0.032197,0.064671,0.0069985,0.022274,-0.011458,-0.030505,0.049373,0.038796,0.07399,0.10401,-0.075277,0.063783,0.12223,-0.069921,0.11794,0.2239,0.051988,0.021028,0.05006,0.06705,0.057526,-0.055612,0.052906,0.006974,0.021472,0.033446
-0.00054087,0,0.41133,-0.09738,-0.0082056,0.036788,0.0096512,-0.037736,0.15866,0.10701,-0.0012664,-0.0086655,0.46523,0.015584,-0.053118,0.021373,0.68716,0.0052512,0.013464,-0.034414,-0.094295,0.036618,0.018431,-0.015699,0.69352,0.032022,0.36352,-0.073734,-0.019702,0.038103,0.57725,0.023275,0.072929,0.011318,0.16717,0.079539,0.47372,0.062447,0.1024,0.010201,0.61452,0.058328,0.54869,0.49537,0.64818,0.40746,-0.089378,-0.011241,0.15002,0.63067,0.60632,0.072503,0.53922,0.0086675,-0.0024841,-0.029653,0.6764,0.67251,0.64042,0.069481,0.0063707,0.39773,-0.0086903,0.011505
0.093175,0.41133,0,-0.12456,0.016054,-0.0010621,-0.024488,0.027799,0.056972,0.095101,0.048605,0.035299,0.37215,0.057546,0.018965,0.052217,0.43588,-0.023426,0.043796,0.014152,0.015901,0.036792,-0.0035362,-0.022316,0.38282,0.070758,0.30783,0.017124,-0.0079444,0.046828,0.35975,0.016902,0.029682,0.060222,0.071907,0.092718,0.35299,-0.00010001,0.070006,0.014236,0.38432,0.088151,0.30571,0.28866,0.35779,0.32511,-0.090858,-0.014643,0.1253,0.44955,0.43624,0.031207,0.3717,0.072318,-0.023611,-0.029453,0.47997,0.46959,0.41867,0.028778,0.05582,0.34099,-0.0020142,-0.047926
0.096109,-0.09738,-0.12456,0,0.038977,0.060757,-0.061869,0.17074,-0.01363,-0.10465,-0.04703,0.18657,-0.070398,0.041556,0.052807,0.020684,-0.081878,-0.067478,0.056856,0.13586,0.020491,0.02215,0.019025,-0.022276,-0.081628,0.052017,-0.052446,-0.0099838,0.029267,0.0028525,-0.054639,0.0040732,0.32514,-0.017547,-0.046618,-0.01467,-0.03287,0.046843,-0.037907,0.038918,-0.045773,-0.047211,-0.061235,-0.099641,-0.037259,-0.059142,0.08085,-0.0096913,-0.080192,-0.08313,-0.10313,0.075593,-0.078032,0.017906,0.54309,0.010497,-0.055948,-0.062523,-0.082541,-0.012231,0.018763,-0.037345,0.092463,-0.010128
0.048365,-0.0082056,0.016054,0.038977,0,0.050813,-0.016487,0.0091968,-0.030741,0.013945,0.025762,0.010263,-0.01093,0.0362,0.0030869,-0.0059601,-0.031895,-0.019724,-0.037208,0.052657,0.036479,0.0081567,-0.029342,0.058791,-0.002239,-0.0086331,-0.030939,-0.0077704,0.027185,-0.0056779,-0.023889,-0.087789,0.04918,-0.027755,-0.0052031,-0.0056146,0.01478,0.00074137,-0.087736,0.011046,0.0080876,-0.015534,-0.014598,-0.012012,-0.029116,-0.006288,0.02881,0.037669,-0.0087905,-0.086479,-0.045432,0.059565,0.003246,0.00083261,-0.037894,0.029712,-0.033822,-0.016665,-0.012826,0.056374,0.0064324,-0.015442,0.015311,-0.052644
0.02059,0.036788,-0.0010621,0.060757,0.050813,0,0.18983,0.077093,0.022432,0.051117,0.15129,0.083894,0.068969,0.17229,0.19594,0.20454,0.061672,0.038844,0.11934,0.16672,0.19516,0.17956,0.14076,0.033316,-0.021068,0.028488,0.1022,0.017495,0.06559,0.053377,0.087363,0.092181,-0.10199,-0.023407,-0.38593,-0.017874,-0.020794,-0.16389,0.094875,0.27707,-0.097726,-0.02023,-0.18713,-0.26383,-0.0022991,0.040637,0.15225,0.14472,0.0020465,0.034439,0.054522,-0.043945,0.019602,-0.08086,0.1633,0.1633,0.017552,0.050748,0.060919,-0.003817,-0.12673,0.01991,0.199,0.035099
0.056671,0.0096512,-0.024488,-0.061869,-0.016487,0.18983,0,0.11211,0.029676,-0.05327,0.11719,0.053923,0.064753,0.071822,0.18556,0.11058,0.061172,-0.0011066,0.052255,0.17505,0.13442,0.13189,0.14647,0.085125,-0.0081324,-0.0014423,0.046351,0.075345,0.081344,-0.0066937,0.02831,0.052551,-0.15885,-0.047186,-0.36619,-0.088033,-0.050603,-0.17379,0.062441,0.19474,-0.08393,-0.028732,-0.19615,-0.25523,-0.032499,0.022306,0.01868,0.085631,0.0097062,0.026999,0.051642,-0.074158,-0.031015,-0.034847,0.069669,0.18057,0.0078911,0.025474,0.050261,0.0020883,-0.17888,0.015331,0.093226,0.093338
0.036279,-0.037736,0.027799,0.17074,0.0091968,0.077093,0.11211,0,-9.2079e-05,-0.0043231,0.031442,0.70962,0.032562,0.14754,0.11812,0.038198,0.018001,0.019797,0.12439,0.52614,0.086043,0.12144,0.058905,-0.066392,-0.065639,0.072668,0.031435,0.084904,0.085912,0.057706,-0.012119,0.072013,-0.087601,-0.085586,-0.21644,-0.049175,-0.0055003,-0.034533,0.066025,0.10292,-0.052922,-0.035117,-0.11302,-0.14133,-0.030184,0.044733,0.035074,0.13616,-0.056014,0.022597,0.081434,0.014572,0.022845,-0.038677,0.056997,0.12325,-0.01006,0.026756,0.0074735,0.067934,-0.10555,0.048664,0.085022,0.044004
-0.092563,0.15866,0.056972,-0.01363,-0.030741,0.022432,0.029676,-9.2079e-05,0,0.042987,-0.016611,0.018093,0.11075,-0.078892,0.01473,-0.029693,0.10356,0.10049,0.0049423,0.011399,-0.02841,0.080639,-0.030601,-0.0093881,0.10675,0.028857,0.12019,0.025823,-0.044071,-0.035747,0.085801,0.015041,0.012515,0.0043247,0.020039,0.023815,0.090645,-0.05645,0.077944,0.013496,0.1,0.025371,0.080088,0.085765,0.1264,0.15594,-0.002694,-0.044509,-0.058539,0.1031,0.13192,0.077931,0.096186,0.059439,-0.0062364,0.001901,0.13973,0.16404,0.14029,0.022915,0.019868,0.077412,0.0068716,0.010609
-0.0066806,0.10701,0.095101,-0.10465,0.013945,0.051117,-0.05327,-0.0043231,0.042987,0,-0.0060312,0.016826,0.14243,0.005592,-0.048298,0.1118,0.086932,0.018393,0.016154,0.025728,-0.0081259,-0.013508,0.067336,-0.010667,0.081328,0.039516,0.084951,-0.03991,-0.0064659,0.054943,0.089217,-0.035184,-0.066015,-0.013569,-0.0053635,0.10167,0.095846,0.1035,0.027301,0.032356,0.062512,0.049106,0.065192,0.081283,0.099305,0.12318,-0.028996,0.039696,0.025451,0.1125,0.10749,-0.041056,0.084407,-0.024482,-0.06188,0.010566,0.11417,0.1178,0.060489,0.0029014,-0.020294,0.091691,0.022095,0.023974
