0,0.13403,0.091622,0.090142,-0.072051,0.090182,0.12754,0.12233,0.0090296,0.022635,0.071269,0.062078,0.11511,-0.11199,0.018129,0.056559,-0.010414,-0.016152,0.0058652,-0.13975,0.033083,0.12282,0.12986,0.015174,0.18435,0.068776,0.056555,0.17451,0.013489,0.11074,0.12735,0.089523,0.14387,0.065009,-0.089826,0.065166,0.077042,0.066678,0.26006,0.083842,0.02601,0.090292,0.12201,0.017574,-0.030361,0.042643,0.1873,-0.093526,0.050138,0.13223,-0.0060322,-0.20207,-0.10907,-0.12859,0.078019,-0.083031,0.062095,0.097807,0.040685,0.0034434,0.14318,0.048388,0.065991,-0.037583
0.13403,0,-0.45488,-0.3254,0.28143,0.51895,-0.43437,-0.45154,-0.10922,-0.4374,-0.45473,-0.17964,-0.45877,-0.54768,-0.37614,-0.37128,-0.26936,-0.48408,0.15927,0.58263,-0.24887,-0.5152,-0.47283,-0.0007655,0.12713,-0.4193,-0.49573,-0.21815,-0.21552,-0.23143,-0.29171,-0.45732,-0.38026,-0.48213,0.23724,-0.35792,-0.46123,-0.4631,0.34521,-0.5143,-0.18184,-0.29762,-0.33564,-0.35183,-0.41228,0.60296,-0.30838,0.031254,-0.22628,-0.30565,-0.38288,-0.42119,0.40933,0.13038,-0.34775,0.12411,-0.28707,-0.20763,-0.47093,-0.43923,-0.34303,-0.41687,-0.15147,-0.10408
0.091622,-0.45488,0,0.38158,-0.24073,-0.52583,0.49554,0.53119,0.10464,0.49741,0.44646,0.29442,0.47851,0.32231,0.44158,0.42864,0.28745,0.45986,-0.15684,-0.61543,0.39222,0.53761,0.48213,0.12024,0.099248,0.45476,0.54479,0.35503,0.18209,0.39186,0.36972,0.48298,0.45748,0.48837,-0.22194,0.34369,0.50046,0.50654,-0.15282,0.60984,0.23257,0.35759,0.38568,0.36559,0.39373,-0.4795,0.4153,-0.096685,0.2106,0.24568,0.44401,0.17186,-0.52294,-0.24783,0.35387,-0.14355,0.32175,0.21934,0.46918,0.49378,0.39069,0.52327,0.19813,0.0071467
0.090142,-0.3254,0.38158,0,-0.1486,-0.43038,0.4191,0.43818,0.096608,0.32488,0.4567,0.2505,0.43171,0.28756,0.33347,0.36725,0.24598,0.34761,-0.18856,-0.51859,0.24645,0.48509,0.50046,0.023436,0.085482,0.38843,0.44329,0.37005,0.18485,0.25615,0.29835,0.31756,0.42735,0.40414,-0.25329,0.25442,0.44317,0.42237,-0.012509,0.42372,0.25115,0.39292,0.25552,0.32185,0.33312,-0.47353,0.36052,-0.14736,0.25412,0.25888,0.37657,0.15122,-0.43729,-0.21475,0.32886,-0.16163,0.34291,0.20061,0.41544,0.43996,0.29242,0.30612,0.16374,0.05901
-0.072051,0.28143,-0.24073,-0.1486,0,0.26641,-0.22201,-0.23944,-0.014364,-0.27442,-0.20311,-0.1285,-0.20003,-0.32942,-0.2342,-0.14717,-0.1552,-0.26165,0.10654,0.32024,-0.094668,-0.27088,-0.25111,-0.019023,-0.038366,-0.22714,-0.34212,-0.081624,-0.11007,-0.19904,-0.21302,-0.2515,-0.20824,-0.23057,0.04223,-0.24179,-0.26989,-0.25303,0.19012,-0.33689,-0.15776,-0.15224,-0.15277,-0.23659,-0.22069,0.2545,-0.16519,0.018954,-0.10519,-0.12604,-0.21401,-0.22426,0.29815,0.055438,-0.25958,0.072911,-0.16715,-0.12449,-0.23593,-0.20989,-0.17018,-0.2536,-0.040557,0.0093373
0.090182,0.51895,-0.52583,-0.43038,0.26641,0,-0.4884,-0.54822,-0.11467,-0.54251,-0.53711,-0.25721,-0.54267,-0.39865,-0.4976,-0.47094,-0.35602,-0.48157,0.17626,0.67652,-0.3649,-0.61538,-0.5559,-0.15598,-0.0087052,-0.50909,-0.60103,-0.43197,-0.23677,-0.30185,-0.44372,-0.48125,-0.49701,-0.53052,0.25852,-0.38289,-0.56594,-0.56222,0.21595,-0.61962,-0.25116,-0.41526,-0.38605,-0.44799,-0.47409,0.59901,-0.41937,0.094258,-0.32201,-0.29931,-0.4921,-0.20815,0.54738,0.27902,-0.41979,0.17268,-0.37721,-0.15021,-0.51697,-0.58619,-0.45804,-0.54344,-0.24474,-0.048375
0.12754,-0.43437,0.49554,0.4191,-0.22201,-0.4884,0,0.53915,0.18092,0.40068,0.48782,0.30371,0.52741,0.2903,0.40613,0.47439,0.2678,0.40449,-0.17992,-0.65165,0.3309,0.593,0.54201,0.069582,0.10126,0.52533,0.53052,0.44953,0.15096,0.27387,0.41844,0.41037,0.52539,0.51102,-0.26638,0.28957,0.48918,0.51297,-0.041691,0.57026,0.20325,0.43886,0.35736,0.39262,0.4371,-0.5391,0.45543,-0.14817,0.36108,0.32072,0.46811,0.12994,-0.49221,-0.25723,0.42221,-0.20754,0.42326,0.25528,0.52274,0.44862,0.34199,0.45101,0.21566,0.00028297
0.12233,-0.45154,0.53119,0.43818,-0.23944,-0.54822,0.53915,0,0.091657,0.45547,0.52633,0.32245,0.54046,0.34522,0.48674,0.50355,0.32341,0.5091,-0.14807,-0.70462,0.37583,0.63646,0.58573,0.15814,0.13308,0.55584,0.62594,0.52259,0.19482,0.35628,0.46478,0.5244,0.56069,0.51217,-0.27943,0.39478,0.57019,0.57799,-0.045247,0.58485,0.26544,0.42468,0.38943,0.42759,0.40971,-0.54786,0.50192,-0.15836,0.35438,0.36593,0.56853,0.071072,-0.54011,-0.35898,0.40768,-0.16719,0.38424,0.22685,0.53341,0.53586,0.47977,0.56381,0.23649,-0.024121
0.0090296,-0.10922,0.10464,0.096608,-0.014364,-0.11467,0.18092,0.091657,0,0.099399,0.10762,0.047598,0.069243,0.037956,0.083639,0.15506,0.036716,0.07055,-0.027923,-0.11669,0.14051,0.1255,0.11522,0.1105,0.13957,0.070415,0.093243,0.067399,0.062539,0.027306,0.11297,0.059998,0.1311,0.10325,-0.078504,0.030351,0.055773,0.096887,-0.022867,0.096644,0.08718,0.1042,0.050965,0.092932,0.04862,-0.11614,0.061706,-0.0544,0.10884,0.064765,0.10372,0.01673,-0.10408,0.0076039,0.079466,-0.061925,0.093193,-0.025402,0.1101,0.11338,0.092666,0.039755,0.10204,-0.011637
0.022635,-0.4374,0.49741,0.32488,-0.27442,-0.54251,0.40068,0.45547,0.099399,0,0.41767,0.17947,0.48887,0.24691,0.42972,0.37139,0.25608,0.40561,-0.028888,-0.53638,0.38352,0.48654,0.48842,0.16491,-0.0027646,0.3954,0.53295,0.3148,0.15839,0.32271,0.42945,0.45906,0.45624,0.46872,-0.24398,0.29929,0.46111,0.50948,-0.22084,0.56312,0.18758,0.37614,0.3122,0.41799,0.39155,-0.47783,0.35759,-0.095582,0.25066,0.21907,0.45115,0.1138,-0.49986,-0.20896,0.35423,-0.1459,0.29708,0.16141,0.40201,0.48642,0.41606,0.50759,0.23043,0.060652
